nb_links,length_url,length_hostname,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolon,nb_dollar,nb_www,nb_com,nb_dslash,ratio_digits_url,is_phish
17,595,187,34,34,0,0,0,0,0,0,0,51,0,17,0,0,0,17,17,0,0,0
28,840,588,56,0,0,0,0,0,0,0,0,84,0,28,0,0,0,28,0,0,0,0
7,259,112,14,0,0,0,0,0,0,0,0,28,0,7,0,0,0,0,7,0,0,0
3,108,45,9,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,1
30,720,480,60,30,0,0,0,0,0,0,0,90,0,30,0,0,0,30,0,0,0,0
22,682,506,44,0,0,0,0,0,0,0,0,66,0,22,0,0,0,0,22,0,0,0
20,640,240,20,20,0,0,0,0,0,0,0,100,0,20,0,0,0,0,0,0,0,0
5,245,85,10,10,0,0,0,0,0,0,0,25,0,5,0,0,0,5,5,0,0,0
27,756,378,54,0,0,0,0,0,0,0,0,81,0,27,0,0,0,0,27,0,0,0
9,270,189,18,0,0,0,0,0,0,0,0,27,0,9,0,0,0,9,9,0,0,0
3,1188,42,72,0,3,6,24,0,27,0,3,63,0,15,0,0,0,3,0,12,0.143939394,1
13,806,143,26,26,0,0,0,0,0,0,0,78,0,13,0,0,0,13,0,0,0,0
27,2187,405,54,108,0,0,0,0,0,0,0,162,0,27,0,0,0,0,0,0,4.333333329,0
30,1050,810,60,0,0,0,0,0,0,0,0,90,0,30,0,0,0,30,30,0,0,0
3,282,78,9,0,0,0,0,0,0,0,0,18,0,3,0,0,0,0,3,0,0.223404255,1
3,378,150,12,3,0,3,6,0,9,0,0,12,0,3,0,0,0,0,6,0,0.452380953,1
2,80,34,2,2,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2325,525,50,125,0,0,0,0,0,0,0,125,0,25,0,0,0,25,25,0,0,0
1,93,28,3,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0.23655914,1
25,550,350,50,0,0,0,0,0,0,0,0,75,0,25,0,0,0,25,25,0,0,0
2,2772,30,26,22,0,6,38,0,38,0,24,14,0,4,0,0,0,0,10,2,0.388167388,1
22,682,484,44,44,0,0,0,0,0,0,0,66,0,22,0,0,0,22,22,0,0,0
2,136,80,12,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,4,0,0.05882353,1
8,232,144,16,0,0,0,0,0,0,0,0,24,0,8,0,0,0,8,0,0,0.827586208,0
4,472,168,16,0,0,4,8,0,12,0,0,16,0,4,0,0,0,0,8,0,0.440677968,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,656,336,48,16,0,0,0,0,0,0,0,48,0,16,0,0,0,16,16,0,0,0
1,25,14,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1
3,228,63,6,3,0,0,0,0,0,0,0,27,0,3,0,0,0,3,3,0,0.039473685,1
16,400,272,32,0,0,0,0,0,0,0,0,48,0,16,0,0,0,16,16,0,0,0
5,200,105,10,0,0,0,0,0,0,0,0,20,0,5,0,0,0,5,5,0,0,0
24,1200,312,72,0,0,0,0,0,0,0,0,120,0,24,0,0,0,0,0,0,0,0
22,550,352,44,22,0,0,0,0,0,0,0,66,0,22,0,0,0,22,0,0,0,0
2,100,84,8,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,2,0,0,1
3,318,51,9,3,3,3,0,0,3,0,0,30,0,3,0,0,0,0,3,0,0,1
19,437,266,57,0,0,0,0,0,0,0,0,57,0,19,0,0,0,19,19,0,0,0
3,234,75,9,0,0,0,0,0,0,0,0,21,0,3,0,0,0,3,3,0,0.423076923,1
8,240,184,16,8,0,0,0,0,0,0,0,16,0,8,0,0,0,0,8,0,0,0
4,128,44,4,4,0,0,0,0,0,0,0,12,0,4,0,0,0,0,4,0,0,1
2,116,26,4,0,0,0,0,0,0,0,0,6,0,2,0,0,0,2,0,0,0,1
5,305,80,15,20,0,0,0,0,0,0,0,15,0,5,0,0,0,5,5,0,0,0
4,124,92,8,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,4,0,0,1
4,152,120,12,4,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,1
18,1476,252,18,162,0,0,0,0,0,0,0,54,0,18,0,0,0,0,18,0,1.975609764,0
1,55,30,2,1,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,1
2,76,52,4,0,0,0,0,0,0,0,0,8,0,2,0,0,0,2,2,0,0,1
2,42,26,6,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0.952380952,1
3,144,108,6,9,0,3,0,0,3,0,0,9,0,3,0,0,0,0,3,0,0.062499999,1
20,440,280,20,0,0,0,0,0,0,0,0,40,0,20,0,0,0,0,0,0,0,0
6,150,96,12,0,0,0,0,0,0,0,0,18,0,6,0,0,0,6,0,0,0,0
24,1104,648,72,0,0,0,0,0,0,0,0,72,0,24,0,0,0,24,24,0,0,0
2,116,38,6,0,0,0,0,0,0,0,0,14,0,2,0,0,0,2,0,0,0,1
2,150,28,4,0,0,2,0,0,2,0,0,6,0,2,0,0,0,0,2,0,0.346666666,1
6,444,42,6,36,0,0,0,0,0,0,0,24,0,6,0,0,0,0,0,0,0,0
3,78,54,6,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,0,1
4,128,92,8,4,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,1
2,68,50,4,2,0,0,0,0,0,0,0,6,0,2,0,0,0,0,2,0,0,1
2,242,114,4,6,0,2,4,0,6,0,0,8,0,2,0,0,0,0,2,0,0.26446281,1
22,660,396,44,0,0,0,0,0,0,0,0,88,0,22,0,0,0,22,0,0,0,0
3,225,117,9,6,0,0,0,0,0,0,0,15,0,3,0,0,0,3,3,0,0.24,1
1,130,30,5,5,0,1,1,0,2,0,0,7,0,1,0,0,0,0,2,0,0.2,1
1,59,16,2,1,0,1,0,0,1,0,0,5,0,1,0,0,0,0,1,0,0,1
2,94,28,4,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,2,0,0,1
6,336,90,12,0,0,0,0,0,0,0,0,24,0,6,0,0,0,6,6,0,0.535714284,0
27,1593,486,81,27,0,0,0,0,0,0,0,189,0,27,0,0,0,0,0,0,0,0
2,130,30,6,2,0,0,0,0,0,0,0,16,0,2,0,0,0,0,2,0,0,1
1,123,21,5,1,1,1,0,0,1,0,0,9,0,1,0,0,0,1,0,0,0,1
4,364,88,8,4,0,0,0,0,0,0,0,28,0,4,0,0,0,0,4,0,1.054945056,1
10,970,130,20,70,0,0,0,0,0,0,0,50,0,10,0,0,0,0,10,0,0.51546392,0
3,387,18,9,3,0,3,6,0,9,0,12,9,0,3,0,6,0,0,6,0,0.511627908,1
3,120,60,9,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0.075,1
3,258,78,6,9,0,0,0,0,0,0,0,18,0,3,0,0,0,0,3,0,0.069767442,1
2,146,20,4,0,0,2,4,0,6,0,0,10,0,2,0,0,0,0,4,0,0,1
18,882,468,36,0,0,0,0,0,0,0,0,72,0,18,0,0,0,0,0,0,0,0
27,837,621,54,0,0,0,0,0,0,0,0,81,0,27,0,0,0,27,0,0,0,0
1,66,20,2,1,0,1,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0.181818182,1
3,153,30,6,3,0,0,0,0,0,0,0,21,0,3,0,0,0,0,0,0,0,1
21,903,294,63,0,0,0,0,0,0,0,0,105,0,21,0,0,0,0,0,0,2.930232564,0
1,29,14,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,1,0,0,1
4,308,112,8,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,4,0,0.727272728,1
23,805,368,46,0,0,0,0,0,0,0,0,92,0,23,0,0,0,0,23,0,0,0
21,378,231,42,0,0,0,0,0,0,0,0,42,0,21,0,0,0,0,0,0,0,0
1,89,18,2,3,0,0,0,0,0,0,1,9,0,1,0,0,0,0,1,0,0.02247191,1
3,126,75,9,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,0,1
10,720,310,20,20,0,0,0,0,0,0,0,40,0,10,0,0,0,0,10,0,0,0
15,750,270,75,0,0,0,0,0,0,0,0,60,0,15,0,0,0,0,0,0,0,0
24,888,456,72,0,0,0,0,0,0,0,0,72,0,24,0,0,0,24,24,0,0,0
16,576,288,32,0,0,0,0,0,0,0,0,64,0,16,0,0,0,16,16,0,0,0
4,132,88,8,0,0,0,0,0,0,0,0,16,0,4,0,0,0,4,0,0,0,1
3,123,60,6,0,0,0,0,0,0,0,0,15,0,3,0,0,0,3,3,0,0,1
2,116,30,16,0,0,0,0,0,0,0,0,12,0,2,0,0,0,2,2,0,0,1
26,2600,754,104,156,0,0,0,0,0,0,0,130,0,26,0,0,0,0,26,0,1.82,0
27,2295,432,27,243,0,0,0,0,0,0,0,135,0,27,0,0,0,0,27,0,0,0
4,148,112,8,4,0,0,0,0,0,0,0,12,0,4,0,0,0,0,4,0,0,1
24,1272,504,48,0,0,0,0,0,0,0,0,96,0,24,0,0,0,24,24,0,0,0
3,144,54,6,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,3,0,0,1
4,216,148,20,8,0,0,0,0,0,0,0,12,0,4,0,0,0,0,4,0,0.444444444,1
11,473,198,33,11,0,0,0,0,0,0,0,44,0,11,0,0,0,0,0,0,0,0
23,1196,437,23,23,0,0,0,0,0,0,0,92,0,23,0,0,0,0,0,0,0,0
2,312,30,8,0,0,2,2,0,6,0,0,14,0,2,0,0,0,2,2,0,0.32051282,1
23,690,506,46,0,0,0,0,0,0,0,0,69,0,23,0,0,0,23,23,0,0,0
2,78,30,6,2,0,0,0,0,0,0,0,8,0,2,0,0,0,2,2,0,0.051282052,1
17,1445,289,51,0,0,0,0,0,0,0,0,119,0,17,0,0,0,0,17,0,0.999999993,0
24,648,456,48,0,0,0,0,0,0,0,0,72,0,24,0,0,0,24,24,0,0.888888888,0
2,188,56,6,2,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0.468085106,1
19,342,209,19,19,0,0,0,0,0,0,0,38,0,19,0,0,0,0,0,0,0,0
23,667,299,23,23,0,0,0,0,0,0,0,115,0,23,0,0,0,0,0,0,0,0
9,927,117,18,72,0,0,0,0,0,0,0,54,0,9,0,0,0,0,9,0,1.048543686,0
10,1050,310,30,50,0,0,10,0,10,0,0,50,0,10,0,0,0,0,0,0,0.66666667,0
3,87,66,6,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,3,0,0.103448277,1
1,48,39,2,3,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,1
4,540,100,28,4,0,4,12,0,8,0,0,24,0,4,0,12,0,4,4,0,0.711111112,1
25,650,350,50,0,0,0,0,0,0,0,0,100,0,25,0,0,0,0,25,0,0,0
4,176,48,12,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,0,0.090909092,1
3,225,117,9,6,0,0,0,0,0,0,0,15,0,3,0,0,0,3,3,0,0.24,1
10,330,130,20,0,0,10,0,0,10,0,0,30,0,10,0,0,0,10,0,0,0,0
1,77,23,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0.298701299,1
24,408,192,24,0,0,0,0,0,0,0,0,72,0,24,0,0,0,0,0,0,0,0
1,102,23,3,1,0,0,0,0,1,0,0,9,0,1,0,0,0,0,0,0,0.009803922,1
3,147,36,6,3,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0.061224489,1
2,46,30,4,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,2,0,0,1
18,414,270,36,0,0,0,0,0,0,0,0,54,0,18,0,0,0,18,0,0,0,0
2,720,44,8,26,0,2,6,0,12,4,8,20,0,8,0,8,0,0,0,0,0.25,1
29,870,609,58,0,0,0,0,0,0,0,0,87,0,29,0,0,0,0,29,0,0,0
16,576,224,64,0,0,0,0,0,0,0,0,80,0,16,0,0,0,16,0,0,0,0
2,94,78,8,4,0,0,0,0,0,0,0,6,0,2,0,0,0,0,2,0,0.170212766,1
18,918,324,54,0,0,18,0,0,18,0,0,72,0,18,0,0,0,18,0,0,0.705882348,0
13,806,286,26,13,0,0,0,0,0,0,0,65,0,13,0,0,0,13,13,0,0.629032261,0
22,726,352,44,0,0,0,0,0,0,0,0,110,0,22,0,0,0,22,0,0,3.333333344,0
2,62,46,4,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0.129032258,1
17,867,306,51,0,0,0,0,0,0,0,0,85,0,17,0,0,0,17,0,0,0,0
3,237,72,6,0,0,3,0,0,3,0,0,9,0,6,0,0,0,0,0,0,0.265822785,1
9,216,135,18,0,0,0,0,0,0,0,0,27,0,9,0,0,0,9,0,0,0,0
2,392,44,4,8,0,2,12,0,14,0,8,16,0,2,0,12,0,0,2,0,0.18367347,1
27,1404,405,54,0,0,0,0,0,0,0,0,108,0,27,0,0,0,27,27,0,0,0
4,136,108,16,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0.941176472,1
15,255,120,15,0,0,0,0,0,0,0,0,45,0,15,0,0,0,0,0,0,0,0
1,52,15,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1
4,3628,116,24,40,0,4,12,0,16,0,0,28,0,4,0,12,0,0,4,0,0.701212788,1
10,290,170,20,0,0,0,0,0,0,0,0,40,0,10,0,0,0,10,0,0,0,0
3,99,63,6,0,0,0,0,0,0,0,0,12,0,3,0,0,0,3,0,0,0,1
1,80,13,3,1,0,0,0,0,0,0,0,9,0,1,0,0,0,1,1,0,0,1
18,468,306,36,18,0,0,0,0,0,0,0,54,0,18,0,0,0,18,0,0,0,0
25,1425,400,50,75,0,0,0,0,0,0,0,100,0,25,0,0,0,25,25,0,4.3859649,0
12,1788,216,24,48,0,0,0,0,0,0,456,48,0,12,0,0,0,12,0,0,3.140939592,0
1,38,29,3,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1
3,303,111,6,0,0,0,0,0,0,0,0,21,0,3,0,0,0,3,3,0,0.564356436,1
18,360,234,36,0,0,0,0,0,0,0,0,36,0,18,0,0,0,0,18,0,0,0
1,77,23,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0.233766234,1
1,63,23,3,0,0,1,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,1
1,48,39,2,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,1
21,588,399,42,0,0,0,0,0,0,0,0,63,0,21,0,0,0,21,21,0,0,0
1,41,29,1,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1
3,123,96,6,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,0,1
27,1998,351,54,135,0,0,0,0,0,0,0,162,0,27,0,0,0,27,0,0,0,0
1,36,29,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1
15,1320,420,45,105,0,0,0,0,0,0,0,75,0,15,0,0,0,15,15,0,1.193181825,0
26,1638,494,78,0,0,0,0,0,0,0,0,182,0,26,0,0,0,26,0,0,1.650793638,0
2,128,22,4,2,0,0,0,0,0,0,0,18,0,2,0,0,0,0,2,0,0,1
5,180,85,10,0,0,0,0,0,0,0,0,20,0,5,0,0,0,0,0,0,0,0
5,250,120,10,5,0,0,0,0,0,0,5,25,0,5,0,0,0,0,5,0,0.2,0
26,442,234,26,0,0,0,0,0,0,0,0,78,0,26,0,0,0,0,0,0,0,0
25,2100,750,75,125,0,0,0,0,0,0,0,125,0,25,0,0,0,0,0,0,2.380952375,0
4,316,96,28,0,4,0,0,0,0,0,0,16,0,4,0,0,0,0,12,0,0.050632912,1
4,180,128,8,4,0,0,0,0,0,0,0,16,0,4,0,0,0,0,4,0,0.088888888,1
1,126,50,4,1,0,1,2,0,3,0,0,4,0,1,0,0,0,0,2,0,0.174603175,1
4,200,124,12,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,4,0,0,1
3,315,63,3,0,0,0,0,0,0,0,0,18,0,3,0,0,0,0,3,0,0.457142856,1
8,128,72,8,0,0,0,0,0,0,0,0,16,0,8,0,0,0,0,0,0,0,0
4,188,40,4,0,0,0,0,0,0,0,0,28,0,4,0,0,0,0,0,0,0.170212764,1
27,2187,432,108,0,0,0,0,0,0,0,0,189,0,27,0,0,0,27,0,0,0,0
10,390,190,20,0,0,0,0,0,0,0,0,40,0,10,0,0,0,10,10,0,0,0
1,77,29,3,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1
8,208,136,16,0,0,0,0,0,0,0,0,24,0,8,0,0,0,8,0,0,0,0
21,1050,336,42,0,0,0,0,0,0,0,0,84,0,21,0,0,0,0,0,0,0,0
2,36,22,4,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1
1,81,27,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,1,0,0.24691358,1
4,240,60,4,0,0,0,0,0,0,0,0,32,0,4,0,0,0,0,4,0,0,1
19,1121,152,38,0,0,0,0,0,0,0,0,76,0,19,0,0,0,0,0,0,0,0
4,124,72,8,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,4,0,0.774193548,1
4,128,96,8,0,0,0,0,0,0,0,0,12,0,4,0,0,0,4,4,0,0,1
7,238,182,14,7,0,0,0,0,0,0,0,21,0,7,0,0,0,0,7,0,0,0
16,592,384,32,0,0,0,0,0,16,0,0,48,0,16,0,0,0,0,16,0,0,0
1,215,12,4,0,0,1,9,0,6,0,3,5,0,1,0,9,0,0,0,0,0.195348837,1
1,98,24,7,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,3,0,0.010204082,1
1,29,16,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1
4,232,164,20,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,4,0,0,1
1,38,30,4,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,1
1,51,33,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1
2,254,100,8,2,0,2,4,0,6,0,0,8,0,2,0,0,0,0,4,0,0.251968504,1
14,798,252,28,0,0,0,0,0,0,0,0,56,0,14,0,0,0,0,14,0,0,0
25,825,600,50,50,0,0,0,0,0,0,0,75,0,25,0,0,0,25,0,0,0,0
3,522,42,24,9,0,6,3,0,6,0,12,24,0,3,0,3,0,3,0,0,0.344827587,1
23,1242,414,69,23,0,0,0,0,0,0,0,115,0,23,0,0,0,0,23,0,2.555555553,0
2,92,18,4,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,2,0,0,1
2,230,28,4,2,0,2,0,0,6,0,0,6,0,2,0,0,0,2,0,0,0.434782608,1
21,1365,378,42,42,0,0,0,0,0,0,0,105,0,21,0,0,0,21,21,0,0,0
7,385,161,14,14,0,0,0,0,0,0,0,28,0,7,0,0,0,7,7,0,0,0
9,189,126,9,0,0,0,0,0,0,0,0,18,0,9,0,0,0,0,0,0,0,0
4,516,292,20,4,0,0,0,0,0,0,0,24,0,4,0,0,0,0,4,0,1.271317828,1
4,376,112,12,4,0,0,0,0,0,0,0,24,0,4,0,0,0,0,0,0,1.063829788,1
4,276,64,16,0,4,4,0,0,4,0,0,16,0,4,0,0,0,0,4,0,0.173913044,1
19,342,171,19,0,0,0,0,0,0,0,0,57,0,19,0,0,0,0,0,0,0,0
4,120,76,4,0,0,0,0,0,0,0,0,16,0,4,0,0,0,0,4,0,1.333333332,1
7,560,189,28,14,0,0,0,0,0,0,0,35,0,7,0,0,0,0,7,0,0.35,0
2,60,44,4,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0.133333334,1
3,189,78,9,0,0,0,0,0,0,0,0,18,0,3,0,0,0,0,3,0,0,1
15,1080,240,30,75,0,0,0,0,0,0,0,90,0,15,0,0,0,15,15,0,1.04166666,0
4,84,24,4,4,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,308,64,8,0,0,4,0,0,4,0,0,24,0,4,0,0,0,0,4,0,0.155844156,1
4,184,44,12,4,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,0,0.608695652,1
3,216,27,6,3,0,0,0,0,0,0,0,24,0,3,0,0,0,0,0,0,0,1
16,400,256,32,0,0,0,0,0,0,0,0,48,0,16,0,0,0,16,16,0,0,0
1,22,14,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0.5,1
17,527,374,34,0,0,0,0,0,0,0,0,51,0,17,0,0,0,17,17,0,0,0
1,41,8,1,0,0,1,0,0,1,0,1,4,0,1,0,0,0,0,0,0,0.146341463,1
4,224,60,16,4,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,0,0.071428572,1
15,585,330,30,45,0,0,0,0,0,0,0,45,0,15,0,0,0,15,15,0,0.38461539,0
1,77,23,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0.246753247,1
1,28,20,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1
4,304,64,12,4,0,4,0,0,4,0,0,24,0,8,0,0,0,4,8,4,0,1
4,284,104,16,0,0,0,0,0,0,0,0,28,0,4,0,0,0,0,4,0,0.112676056,1
13,1729,234,52,91,0,0,0,0,0,0,0,91,0,13,0,0,0,13,0,0,3.030075191,0
3,165,57,6,6,0,0,0,0,0,0,0,21,0,3,0,0,0,0,3,0,0,1
28,1260,504,56,0,0,0,0,0,0,0,0,112,0,28,0,0,0,28,28,0,0,0
6,270,96,12,0,0,0,0,0,0,0,0,18,0,6,0,0,0,6,6,0,0,0
1,227,30,2,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0.145374449,1
2,60,46,4,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0.2,1
30,900,630,60,0,0,0,0,0,0,0,0,90,0,30,0,0,0,30,30,0,0,0
10,700,140,10,40,0,0,0,0,0,0,0,50,0,10,0,0,0,0,10,0,0,0
3,111,60,6,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,3,0,0.081081081,1
2,66,48,4,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,2,0,0,1
1,28,20,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1
2,136,84,8,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,4,0,0.294117648,1
1,25,6,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0.12,1
1,121,46,5,0,0,1,2,0,3,0,0,4,0,1,0,0,0,1,2,0,0.165289256,1
3,87,45,3,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,3,0,0.206896551,1
4,272,192,12,12,0,0,0,0,0,0,0,12,0,4,0,0,0,0,4,0,0,1
4,208,140,12,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,4,0,0,1
21,1092,483,42,21,0,0,0,0,0,0,0,84,0,21,0,0,0,21,21,0,0,0
28,700,504,56,0,0,0,0,0,0,0,0,56,0,28,0,0,0,0,28,0,0,0
2,134,60,12,0,0,0,0,0,0,0,0,8,0,2,0,0,0,2,2,0,0,1
2,154,32,2,2,0,0,0,0,0,0,0,20,0,2,0,0,0,0,2,0,0,1
17,595,459,34,0,0,0,0,0,0,0,0,51,0,17,0,0,0,0,17,0,0,0
4,452,128,12,4,0,0,0,0,0,0,0,24,0,4,0,0,0,0,0,0,1.097345132,1
4,148,48,4,0,0,4,0,0,4,0,0,16,0,4,0,0,0,0,4,0,0.432432432,1
26,1066,234,26,26,0,0,0,0,0,0,0,104,0,26,0,0,0,0,0,0,0,0
6,486,90,18,0,0,0,0,0,0,0,0,36,0,6,0,0,0,6,6,0,0.37037037,0
28,644,448,28,0,0,0,0,0,0,0,0,56,0,28,0,0,0,0,0,0,0,0
2,98,38,6,0,0,0,0,0,0,0,0,8,0,2,0,0,0,2,2,0,0.163265306,1
4,384,68,8,4,0,4,0,0,4,0,0,36,0,4,0,0,0,0,0,0,0,1
22,990,374,66,0,0,0,0,0,0,0,0,88,0,22,0,0,0,22,22,0,0.488888884,0
2,82,42,4,0,0,0,0,0,0,0,0,10,0,2,0,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,393,162,15,3,0,3,6,0,9,0,0,15,0,3,0,0,0,3,6,0,0.480916032,1
4,332,64,8,0,0,4,0,0,4,0,0,28,0,4,0,0,0,0,4,0,0.289156628,1
25,975,475,50,25,0,0,0,0,0,0,0,100,0,25,0,0,0,25,25,0,0,0
21,903,378,42,0,0,0,0,0,0,0,0,84,0,21,0,0,0,21,21,0,0,0
4,356,92,8,0,0,0,0,0,0,0,0,32,0,4,0,0,0,4,4,0,0.719101124,1
13,663,338,26,26,0,0,0,0,0,0,0,52,0,13,0,0,0,13,13,0,0,0
4,576,128,12,8,0,0,0,0,0,0,0,12,0,4,0,0,0,0,4,0,0.25,1
4,152,52,4,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,4,0,0.421052632,1
29,696,464,58,0,0,0,0,0,0,0,0,87,0,29,0,0,0,29,29,0,0,0
29,899,638,58,58,0,0,0,0,0,0,0,87,0,29,0,0,0,29,29,0,0,0
25,1575,525,50,50,0,0,0,0,0,0,0,125,0,25,0,0,0,0,25,0,0,0
2,58,34,2,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,2,0,0,1
23,575,368,46,0,0,0,0,0,0,0,0,69,0,23,0,0,0,23,23,0,0,0
11,198,99,11,0,0,0,0,0,0,0,0,33,0,11,0,0,0,0,0,0,0,0
4,128,100,8,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,1
4,812,36,8,0,0,4,8,0,12,0,0,20,0,4,0,0,0,0,0,0,1.57635468,1
27,3078,513,81,270,0,0,0,0,0,0,0,135,0,27,0,0,0,27,0,0,1.421052633,0
9,441,99,18,27,0,0,0,0,0,0,0,45,0,9,0,0,0,9,9,0,0,0
22,1210,330,66,0,0,0,0,0,0,0,0,110,0,22,0,0,0,22,22,0,0,0
2,84,32,4,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,2,0,0,1
28,1540,504,56,84,0,0,0,0,0,0,0,112,0,28,0,0,0,28,0,0,0,0
16,368,224,32,0,0,0,0,0,0,0,0,48,0,16,0,0,0,16,16,0,0,0
5,175,80,10,0,0,0,0,0,0,0,0,20,0,5,0,0,0,0,0,0,0,0
2,96,60,4,0,0,0,0,0,0,0,0,8,0,2,0,0,0,2,2,0,0,1
11,385,242,22,0,0,0,0,0,11,0,0,33,0,11,0,0,0,0,11,0,0,0
1,46,38,4,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0.130434783,1
3,375,150,12,3,0,3,6,0,9,0,0,15,0,3,0,0,0,0,6,0,0.432,1
4,288,112,12,4,0,0,0,0,0,0,0,28,0,4,0,0,0,0,4,0,0.166666668,1
21,945,336,42,0,0,0,0,0,0,0,0,84,0,21,0,0,0,0,0,0,0,0
23,851,644,69,0,0,0,0,0,0,0,0,69,0,23,0,0,0,23,23,0,0,0
8,584,88,8,40,0,0,0,0,0,0,0,40,0,8,0,0,0,0,8,0,0.657534248,0
23,966,575,46,0,0,0,0,0,0,0,0,69,0,23,0,0,0,23,23,0,0,0
15,345,210,30,0,0,0,0,0,0,0,0,45,0,15,0,0,0,15,0,0,0,0
1,36,27,3,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,1
1,66,15,2,2,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,1
